count,group,quote,word
1.0,baseline,quote_2019_70115,.
3.0,baseline,quote_2019_70759,villa
1.0,baseline,quote_2019_70759,fans
1.0,baseline,quote_2019_70759,12th
1.0,baseline,quote_2019_70759,man
2.0,baseline,quote_2019_70759,","
2.0,baseline,quote_2019_70759,park
1.0,baseline,quote_2019_70759,going
1.0,baseline,quote_2019_70759,big
1.0,baseline,quote_2019_70759,place
2.0,baseline,quote_2019_70759,.
1.0,baseline,quote_2019_70759,connection
1.0,baseline,quote_2019_70759,supporters
1.0,baseline,quote_2019_70759,need
1.0,baseline,quote_2019_70759,win
1.0,baseline,quote_2019_70759,games
1.0,baseline,quote_2019_70759,sure
1.0,baseline,quote_2019_70904,control
1.0,baseline,quote_2019_70904,room
1.0,baseline,quote_2019_70904,turn
1.0,baseline,quote_2019_70904,mics
1.0,baseline,quote_2019_70904,.
1.0,baseline,quote_2019_71190,pretty
1.0,baseline,quote_2019_71190,individual
1.0,baseline,quote_2019_71190,drummer
1.0,baseline,quote_2019_71190,","
1.0,baseline,quote_2019_71995,step
1.0,baseline,quote_2019_71995,graze
1.0,baseline,quote_2019_71995,ongoing
1.0,baseline,quote_2019_71995,mission
1.0,baseline,quote_2019_71995,help
1.0,baseline,quote_2019_71995,consumers
1.0,baseline,quote_2019_71995,enjoy
1.0,baseline,quote_2019_71995,healthy
1.0,baseline,quote_2019_71995,eating
1.0,baseline,quote_2019_71995,continue
1.0,baseline,quote_2019_71995,lead
1.0,baseline,quote_2019_71995,way
1.0,baseline,quote_2019_71995,creation
1.0,baseline,quote_2019_71995,exciting
1.0,baseline,quote_2019_71995,","
1.0,baseline,quote_2019_71995,wholesome
1.0,baseline,quote_2019_71995,snacks
1.0,baseline,quote_2019_71995,fuel
1.0,baseline,quote_2019_71995,busy
1.0,baseline,quote_2019_71995,lives
1.0,baseline,quote_2019_71995,look
1.0,baseline,quote_2019_71995,forward
1.0,baseline,quote_2019_71995,announcing
1.0,baseline,quote_2019_71995,developments
1.0,baseline,quote_2019_71995,course
1.0,baseline,quote_2019_71995,.
1.0,baseline,quote_2019_72145,obviously
1.0,baseline,quote_2019_72145,school
1.0,baseline,quote_2019_72145,district
1.0,baseline,quote_2019_72145,support
1.0,baseline,quote_2019_72145,","
1.0,baseline,quote_2019_75998,rehabilitation
1.0,baseline,quote_2019_75998,benefits
1.0,baseline,quote_2019_75998,shall
1.0,baseline,quote_2019_75998,pay
1.0,baseline,quote_2019_75998,necessary
1.0,baseline,quote_2019_75998,expenses
1.0,baseline,quote_2019_75998,...
1.0,baseline,quote_2019_75998,purpose
1.0,baseline,quote_2019_75998,reducing
1.0,baseline,quote_2019_75998,eliminating
1.0,baseline,quote_2019_75998,effects
1.0,baseline,quote_2019_75998,disability
1.0,baseline,quote_2019_75998,resulting
1.0,baseline,quote_2019_75998,impairment
2.0,baseline,quote_2019_75998,","
1.0,baseline,quote_2019_75998,facilitate
1.0,baseline,quote_2019_75998,person
1.0,baseline,quote_2019_75998,integration
1.0,baseline,quote_2019_75998,family
1.0,baseline,quote_2019_75998,rest
1.0,baseline,quote_2019_75998,society
1.0,baseline,quote_2019_75998,labour
1.0,baseline,quote_2019_75998,market
1.0,baseline,quote_2019_75998,.
1.0,baseline,quote_2019_76612,frustrating
1.0,baseline,quote_2019_76612,delayed
1.0,baseline,quote_2019_76612,","
1.0,baseline,quote_2019_76612,hit
1.0,baseline,quote_2019_76612,ground
1.0,baseline,quote_2019_76612,think
1.0,baseline,quote_2019_76612,going
1.0,baseline,quote_2019_76612,good
1.0,baseline,quote_2019_76612,chance
1.0,baseline,quote_2019_76612,succeeding
1.0,baseline,quote_2019_76612,.
1.0,baseline,quote_2019_77591,times
1.0,baseline,quote_2019_77591,yorkshire
1.0,baseline,quote_2019_77591,coast
1.0,baseline,quote_2019_77591,bid
1.0,baseline,quote_2019_77591,followed
1.0,baseline,quote_2019_77591,exceeded
1.0,baseline,quote_2019_77591,industry
1.0,baseline,quote_2019_77591,guidelines
1.0,baseline,quote_2019_77591,regulation
1.0,baseline,quote_2019_77591,.
2.0,baseline,quote_2019_77984,scene
1.0,baseline,quote_2019_77984,summerland
1.0,baseline,quote_2019_77984,-
1.0,baseline,quote_2019_77984,kay
4.0,baseline,quote_2019_77984,.
1.0,baseline,quote_2019_77984,tough
1.0,baseline,quote_2019_77984,","
2.0,baseline,quote_2019_77984,feel
1.0,baseline,quote_2019_77984,right
1.0,baseline,quote_2019_77984,home
1.0,baseline,quote_2019_77984,blast
1.0,baseline,quote_2019_77984,got
1.0,baseline,quote_2019_77984,way
1.0,baseline,quote_2019_77984,like
1.0,baseline,quote_2019_77984,cast
1.0,baseline,quote_2019_79575,changed
2.0,baseline,quote_2019_79575,went
1.0,baseline,quote_2019_79575,dog
1.0,baseline,quote_2019_79575,park
2.0,baseline,quote_2019_79575,.
1.0,baseline,quote_2019_79575,expecting
1.0,baseline,quote_2019_79575,[
1.0,baseline,quote_2019_79575,happen
1.0,baseline,quote_2019_79575,]
1.0,baseline,quote_2019_79575,...
1.0,baseline,quote_2019_79575,found
1.0,baseline,quote_2019_79575,angie
1.0,baseline,quote_2019_79575,jolie
1.0,baseline,quote_2019_81715,know
1.0,baseline,quote_2019_81715,means
1.0,baseline,quote_2019_81715,air
1.0,baseline,quote_2019_81715,quality
1.0,baseline,quote_2019_81715,gets
1.0,baseline,quote_2019_81715,scaled
1.0,baseline,quote_2019_81715,zero
1.0,baseline,quote_2019_81715,50
2.0,baseline,quote_2019_81715,percent
1.0,baseline,quote_2019_81715,75
1.0,baseline,quote_2019_82652,value
3.0,baseline,quote_2019_82652,players
1.0,baseline,quote_2019_82652,great
1.0,baseline,quote_2019_82652,special
2.0,baseline,quote_2019_82652,team
1.0,baseline,quote_2019_82652,flexibility
1.0,baseline,quote_2019_82652,play
1.0,baseline,quote_2019_82652,positions
4.0,baseline,quote_2019_82652,.
1.0,baseline,quote_2019_82652,feel
1.0,baseline,quote_2019_82652,strongly
1.0,baseline,quote_2019_82652,added
1.0,baseline,quote_2019_82652,versatile
1.0,baseline,quote_2019_82652,good
1.0,baseline,quote_2019_82652,students
1.0,baseline,quote_2019_82652,group
1.0,baseline,quote_2019_82652,fit
1.0,baseline,quote_2019_82652,culture
1.0,baseline,quote_2019_82652,smoothly
1.0,baseline,quote_2019_82652,continue
1.0,baseline,quote_2019_82652,fill
1.0,baseline,quote_2019_82652,class
1.0,baseline,quote_2019_82652,second
1.0,baseline,quote_2019_82652,signing
1.0,baseline,quote_2019_82652,day
1.0,baseline,quote_2019_82652,february
1.0,baseline,quote_2019_82652,3
1.0,baseline,quote_2019_82652,","
1.0,baseline,quote_2019_82652,2019
1.0,baseline,quote_2019_83589,early
1.0,baseline,quote_2019_83589,years
1.0,baseline,quote_2019_83589,softball
1.0,baseline,quote_2019_83589,starting
1.0,baseline,quote_2019_83589,high
1.0,baseline,quote_2019_83589,school
2.0,baseline,quote_2019_83589,","
1.0,baseline,quote_2019_83589,reason
1.0,baseline,quote_2019_83589,northside
1.0,baseline,quote_2019_83589,success
1.0,baseline,quote_2019_83589,sport
1.0,baseline,quote_2019_83589,northwest
1.0,baseline,quote_2019_83589,helotes
1.0,baseline,quote_2019_83589,little
2.0,baseline,quote_2019_83589,leagues
1.0,baseline,quote_2019_83589,dominant
1.0,baseline,quote_2019_83589,state
1.0,baseline,quote_2019_84872,guy
1.0,baseline,quote_2019_84872,waited
1.0,baseline,quote_2019_84872,long
1.0,baseline,quote_2019_84872,chance
1.0,baseline,quote_2019_84872,time
1.0,baseline,quote_2019_84872,limelight
5.0,baseline,quote_2019_84872,.
2.0,baseline,quote_2019_84872,deserves
1.0,baseline,quote_2019_84872,glory
1.0,baseline,quote_2019_84872,"1,000"
1.0,baseline,quote_2019_84872,yards
1.0,baseline,quote_2019_84872,proud
1.0,baseline,quote_2019_84872,nick
1.0,baseline,quote_2019_84872,blessed
1.0,baseline,quote_2019_86757,lagi
1.0,baseline,quote_2019_86757,lang
1.0,baseline,quote_2019_86757,namin
1.0,baseline,quote_2019_86757,nire
1.0,baseline,quote_2019_86757,-
1.0,baseline,quote_2019_86757,remind
1.0,baseline,quote_2019_86757,yung
1.0,baseline,quote_2019_86757,mga
1.0,baseline,quote_2019_86757,tao
4.0,baseline,quote_2019_86757,","
1.0,baseline,quote_2019_86757,sabi
1.0,baseline,quote_2019_86757,kasi
1.0,baseline,quote_2019_86757,nila
1.0,baseline,quote_2019_86757,basketball
1.0,baseline,quote_2019_86757,tapos
1.0,baseline,quote_2019_86757,na
1.0,baseline,quote_2019_86757,o
1.0,baseline,quote_2019_86757,volleyball
1.0,baseline,quote_2019_86757,naman
1.0,baseline,quote_2019_86766,ended
1.0,baseline,quote_2019_86766,cutting
1.0,baseline,quote_2019_86766,lot
1.0,baseline,quote_2019_86766,people
1.0,baseline,quote_2019_86766,legitimately
1.0,baseline,quote_2019_86766,use
1.0,baseline,quote_2019_86766,medication
1.0,baseline,quote_2019_86766,","
1.0,baseline,quote_2019_87056,coinone
1.0,baseline,quote_2019_87056,3
2.0,baseline,quote_2019_87056,exchanges
1.0,baseline,quote_2019_87056,korean
1.0,baseline,quote_2019_87056,market
1.0,baseline,quote_2019_87056,","
1.0,baseline,quote_2019_87056,thrilled
1.0,baseline,quote_2019_87056,work
1.0,baseline,quote_2019_87056,way
1.0,baseline,quote_2019_87056,allow
1.0,baseline,quote_2019_87056,coin
1.0,baseline,quote_2019_87056,projects
1.0,baseline,quote_2019_87056,reach
1.0,baseline,quote_2019_87056,wider
1.0,baseline,quote_2019_87056,audiences
1.0,baseline,quote_2019_87056,.
1.0,baseline,quote_2019_87892,everybody
1.0,baseline,quote_2019_87892,redshirt
2.0,baseline,quote_2019_87892,","
1.0,baseline,quote_2019_87892,table
1.0,baseline,quote_2019_87908,welcoming
1.0,baseline,quote_2019_87908,lovely
1.0,baseline,quote_2019_87908,","
1.0,baseline,quote_2019_87908,enjoyed
1.0,baseline,quote_2019_87908,group
1.0,baseline,quote_2019_87908,.
1.0,baseline,quote_2019_88792,away
1.0,baseline,quote_2019_88792,.
1.0,baseline,quote_2019_90648,knew
1.0,baseline,quote_2019_90648,important
2.0,baseline,quote_2019_90648,sid
1.0,baseline,quote_2019_90648,captain
1.0,baseline,quote_2019_90648,spaulding
1.0,baseline,quote_2019_90648,round
3.0,baseline,quote_2019_90648,.
1.0,baseline,quote_2019_90648,time
1.0,baseline,quote_2019_90648,film
1.0,baseline,quote_2019_90648,brief
1.0,baseline,quote_2019_90648,rough
1.0,baseline,quote_2019_90648,shape
1.0,baseline,quote_2019_90648,day
1.0,baseline,quote_2019_90648,","
1.0,baseline,quote_2019_90648,gave
1.0,baseline,quote_2019_90648,scene
1.0,baseline,quote_2019_90648,memorable
1.0,baseline,quote_2019_91970,want
1.0,baseline,quote_2019_91970,way
2.0,baseline,quote_2019_91970,","
1.0,baseline,quote_2019_91970,seen
1.0,baseline,quote_2019_91970,studio
1.0,baseline,quote_2019_93029,:
1.0,baseline,quote_2019_93029,`
1.0,baseline,quote_2019_93029,look
1.0,baseline,quote_2019_93029,market
1.0,baseline,quote_2019_93029,expectations
2.0,baseline,quote_2019_93029,","
1.0,baseline,quote_2019_93029,meet
1.0,baseline,quote_2019_93029,slaughtered
1.0,baseline,quote_2019_93029,'
1.0,baseline,quote_2019_94404,frustrating
1.0,baseline,quote_2019_94404,dad
1.0,baseline,quote_2019_94404,interesting
1.0,baseline,quote_2019_94404,person
1.0,baseline,quote_2019_94404,.
1.0,baseline,quote_2019_95700,colleagues
1.0,baseline,quote_2019_95700,passed
1.0,baseline,quote_2019_95700,measure
1.0,baseline,quote_2019_95700,good
1.0,baseline,quote_2019_95700,intentions
3.0,baseline,quote_2019_95700,","
1.0,baseline,quote_2019_95700,hurting
1.0,baseline,quote_2019_95700,people
1.0,baseline,quote_2019_95700,trying
1.0,baseline,quote_2019_95700,help
1.0,baseline,quote_2019_95700,increasing
1.0,baseline,quote_2019_95700,cost
1.0,baseline,quote_2019_95700,housing
1.0,baseline,quote_2019_95700,production
1.0,baseline,quote_2019_98102,start
1.0,baseline,quote_2019_98102,presenting
1.0,baseline,quote_2019_98102,anti
1.0,baseline,quote_2019_98102,-
1.0,baseline,quote_2019_98102,gerrymandering
1.0,baseline,quote_2019_98102,argument
1.0,baseline,quote_2019_98102,nevada
1.0,baseline,quote_2019_98102,voters
1.0,baseline,quote_2019_98102,.
1.0,baseline,quote_2019_99645,health
1.0,baseline,quote_2019_99645,devolved
1.0,baseline,quote_2019_99645,issue
1.0,baseline,quote_2019_99645,","
1.0,baseline,quote_2019_99645,snp
1.0,baseline,quote_2019_99645,charge
1.0,baseline,quote_2019_99645,english
1.0,baseline,quote_2019_99645,nhs
1.0,baseline,quote_2020_595,pleased
1.0,baseline,quote_2020_595,progressing
1.0,baseline,quote_2020_595,.
2.0,baseline,quote_2020_1557,ssa
2.0,baseline,quote_2020_1557,1
1.0,baseline,quote_2020_1557,participation
1.0,baseline,quote_2020_1557,briefing
2.0,baseline,quote_2020_1557,defendant
1.0,baseline,quote_2020_1557,august
1.0,baseline,quote_2020_1557,2016
1.0,baseline,quote_2020_1557,impact
1.0,baseline,quote_2020_1557,lied
1.0,baseline,quote_2020_1557,months
1.0,baseline,quote_2020_1557,later
1.0,baseline,quote_2020_1557,.
4.0,baseline,quote_2020_1618,!
1.0,baseline,quote_2020_1618,mummy
1.0,baseline,quote_2020_1966,completely
1.0,baseline,quote_2020_1966,ignores
1.0,baseline,quote_2020_1966,rest
1.0,baseline,quote_2020_1966,figures
3.0,baseline,quote_2020_1966,-
1.0,baseline,quote_2020_1966,month
1.0,baseline,quote_2020_1966,interviews
1.0,baseline,quote_2020_1966,/
2.0,baseline,quote_2020_1966,stories
1.0,baseline,quote_2020_1966,tv
1.0,baseline,quote_2020_1966,prog
1.0,baseline,quote_2020_1966,viewed
1.0,baseline,quote_2020_1966,20
1.0,baseline,quote_2020_1966,million
1.0,baseline,quote_2020_1966,times
1.0,baseline,quote_2020_1966,online
1.0,baseline,quote_2020_1966,&
1.0,baseline,quote_2020_1966,ints
1.0,baseline,quote_2020_1966,commissioned
1.0,baseline,quote_2020_1966,air
1.0,baseline,quote_2020_1966,programme
2.0,baseline,quote_2020_1966,.
1.0,baseline,quote_2020_1966,fb
1.0,baseline,quote_2020_1966,(
1.0,baseline,quote_2020_1966,facebook
1.0,baseline,quote_2020_1966,)
1.0,baseline,quote_2020_1966,page
1.0,baseline,quote_2020_1966,quarters
1.0,baseline,quote_2020_1966,viewers
1.0,baseline,quote_2020_1966,women
1.0,baseline,quote_2020_2773,bryah
1.0,baseline,quote_2020_2773,station
1.0,baseline,quote_2020_2773,gascoyne
2.0,baseline,quote_2020_2773,record
1.0,baseline,quote_2020_2773,february
2.0,baseline,quote_2020_2773,rainfall
1.0,baseline,quote_2020_2773,114.4
1.0,baseline,quote_2020_2773,mm
1.0,baseline,quote_2020_2773,-
1.0,baseline,quote_2020_2773,highest
1.0,baseline,quote_2020_2773,annual
1.0,baseline,quote_2020_2773,","
1.0,baseline,quote_2020_3813,maternal
1.0,baseline,quote_2020_3813,paternal
1.0,baseline,quote_2020_3813,mental
1.0,baseline,quote_2020_3813,illness
1.0,baseline,quote_2020_3813,risk
1.0,baseline,quote_2020_3813,injuries
1.0,baseline,quote_2020_3813,children
1.0,baseline,quote_2020_3813,adolescents
1.0,baseline,quote_2020_3813,:
1.0,baseline,quote_2020_3813,nationwide
1.0,baseline,quote_2020_3813,register
1.0,baseline,quote_2020_3813,-
1.0,baseline,quote_2020_3813,based
1.0,baseline,quote_2020_3813,cohort
1.0,baseline,quote_2020_3813,study
1.0,baseline,quote_2020_3813,sweden
1.0,baseline,quote_2020_3813,","
1.0,baseline,quote_2020_4850,designated
1.0,baseline,quote_2020_4850,spectator
1.0,baseline,quote_2020_4850,zones
1.0,baseline,quote_2020_4850,course
1.0,baseline,quote_2020_4850,","
1.0,baseline,quote_2020_5001,yeah
1.0,baseline,quote_2020_5001,think
1.0,baseline,quote_2020_5001,matt
1.0,baseline,quote_2020_5001,end
1.0,baseline,quote_2020_5001,playing
1.0,baseline,quote_2020_5001,lot
1.0,baseline,quote_2020_5001,10
1.0,baseline,quote_2020_5001,rebels
2.0,baseline,quote_2020_5001,","
1.0,baseline,quote_2020_5001,clearly
1.0,baseline,quote_2020_5001,strong
1.0,baseline,quote_2020_5001,contender
1.0,baseline,quote_2020_6812,thing
1.0,baseline,quote_2020_6812,important
1.0,baseline,quote_2020_6812,benefit
1.0,baseline,quote_2020_6812,local
1.0,baseline,quote_2020_6812,community
1.0,baseline,quote_2020_6812,warrnambool
1.0,baseline,quote_2020_6812,","
1.0,baseline,quote_2020_7690,confident
1.0,baseline,quote_2020_7690,additional
1.0,baseline,quote_2020_7690,compensation
1.0,baseline,quote_2020_7690,tips
1.0,baseline,quote_2020_7690,car
1.0,baseline,quote_2020_7690,detailing
1.0,baseline,quote_2020_7690,added
1.0,baseline,quote_2020_7690,hourly
1.0,baseline,quote_2020_7690,pay
2.0,baseline,quote_2020_7690,","
1.0,baseline,quote_2020_7690,minimum
1.0,baseline,quote_2020_7690,wage
1.0,baseline,quote_2020_7690,met
1.0,baseline,quote_2020_7690,exceeded
1.0,baseline,quote_2020_7690,.
1.0,baseline,quote_2020_11146,bright
1.0,baseline,quote_2020_11146,play
1.0,baseline,quote_2020_11146,dark
1.0,baseline,quote_2020_11146,","
1.0,after,quote_2020_12917,closing
1.0,after,quote_2020_12917,easy
3.0,after,quote_2020_12917,","
1.0,after,quote_2020_12917,staying
1.0,after,quote_2020_12917,open
1.0,after,quote_2020_12917,healthy
1.0,after,quote_2020_12917,environment
1.0,after,quote_2020_12917,requires
1.0,after,quote_2020_12917,courage
1.0,after,quote_2020_12917,persistence
1.0,after,quote_2020_12917,focus
1.0,after,quote_2020_12917,.
3.0,baseline,quote_2020_14752,good
2.0,baseline,quote_2020_14752,talks
1.0,baseline,quote_2020_14752,rb
1.0,baseline,quote_2020_14752,leipzig
1.0,baseline,quote_2020_14752,clubs
1.0,baseline,quote_2020_14752,decided
1.0,baseline,quote_2020_14752,newcastle
1.0,baseline,quote_2020_14752,steve
1.0,baseline,quote_2020_14752,bruce
1.0,baseline,quote_2020_14752,gave
1.0,baseline,quote_2020_14752,boy
1.0,baseline,quote_2020_14752,feeling
1.0,baseline,quote_2020_14752,negotiations
1.0,baseline,quote_2020_14752,lee
1.0,baseline,quote_2020_14752,charnley
1.0,baseline,quote_2020_14752,.
1.0,baseline,quote_2020_16266,offset
1.0,baseline,quote_2020_16266,costs
1.0,baseline,quote_2020_16266,wage
1.0,baseline,quote_2020_16266,increases
1.0,baseline,quote_2020_16266,sworn
1.0,baseline,quote_2020_16266,members
1.0,baseline,quote_2020_16266,civilian
1.0,baseline,quote_2020_16266,staff
3.0,baseline,quote_2020_16266,","
1.0,baseline,quote_2020_16266,including
1.0,baseline,quote_2020_16266,jailers
1.0,baseline,quote_2020_16266,records
1.0,baseline,quote_2020_16266,clerks
1.0,baseline,quote_2020_16266,crossing
1.0,baseline,quote_2020_16266,guards
1.0,baseline,quote_2020_17939,continuing
1.0,baseline,quote_2020_17939,theme
1.0,baseline,quote_2020_17939,-
1.0,baseline,quote_2020_17939,purposing
2.0,baseline,quote_2020_17939,images
1.0,baseline,quote_2020_17939,earlier
1.0,baseline,quote_2020_17939,experimental
1.0,baseline,quote_2020_17939,film
1.0,baseline,quote_2020_17939,(
1.0,baseline,quote_2020_17939,seen
1.0,baseline,quote_2020_17939,names
1.0,baseline,quote_2020_17939,north
1.0,baseline,quote_2020_17939,end
1.0,baseline,quote_2020_17939,women
1.0,baseline,quote_2020_17939,video
1.0,baseline,quote_2020_17939,)
3.0,baseline,quote_2020_17939,","
1.0,baseline,quote_2020_17939,intent
1.0,baseline,quote_2020_17939,find
1.0,baseline,quote_2020_17939,interesting
1.0,baseline,quote_2020_17939,visual
1.0,baseline,quote_2020_17939,compliment
1.0,baseline,quote_2020_17939,illustrating
1.0,baseline,quote_2020_17939,song
1.0,baseline,quote_2020_17939,.
1.0,baseline,quote_2020_17947,countries
1.0,baseline,quote_2020_17947,act
2.0,baseline,quote_2020_17947,fast
1.0,baseline,quote_2020_17947,reduce
1.0,baseline,quote_2020_17947,number
1.0,baseline,quote_2020_17947,deaths
1.0,baseline,quote_2020_17947,factor
2.0,baseline,quote_2020_17947,.
1.0,baseline,quote_2020_17947,counting
1.0,baseline,quote_2020_17947,fatality
1.0,baseline,quote_2020_17947,rate
1.0,baseline,quote_2020_17947,acting
1.0,baseline,quote_2020_17947,drastically
1.0,baseline,quote_2020_17947,reduces
1.0,baseline,quote_2020_17947,cases
2.0,baseline,quote_2020_17947,","
1.0,baseline,quote_2020_17947,making
1.0,baseline,quote_2020_17947,-
1.0,baseline,quote_2020_17947,brainer
1.0,baseline,quote_2020_18551,opened
1.0,baseline,quote_2020_18551,10
1.0,baseline,quote_2020_18551,men
1.0,baseline,quote_2020_18551,different
1.0,baseline,quote_2020_18551,conceded
1.0,baseline,quote_2020_18551,set
1.0,baseline,quote_2020_18551,-
1.0,baseline,quote_2020_18551,piece
3.0,baseline,quote_2020_18551,second
1.0,baseline,quote_2020_18551,phase
1.0,baseline,quote_2020_18551,corner
1.0,baseline,quote_2020_18551,massively
1.0,baseline,quote_2020_18551,disappointing
2.0,baseline,quote_2020_18551,","
1.0,baseline,quote_2020_18551,especially
1.0,baseline,quote_2020_18817,perspective
2.0,baseline,quote_2020_18817,","
1.0,baseline,quote_2020_18817,real
1.0,baseline,quote_2020_20395,artemis
1.0,baseline,quote_2020_20395,&
1.0,baseline,quote_2020_20395,astronaut
1.0,baseline,quote_2020_20395,.
1.0,baseline,quote_2020_20547,considering
1.0,baseline,quote_2020_20547,seriousness
1.0,baseline,quote_2020_20547,problem
3.0,baseline,quote_2020_20547,","
1.0,baseline,quote_2020_20547,association
1.0,baseline,quote_2020_20547,urging
1.0,baseline,quote_2020_20547,doctors
1.0,baseline,quote_2020_20547,patient
1.0,baseline,quote_2020_20547,operating
1.0,baseline,quote_2020_20547,table
1.0,baseline,quote_2020_20547,find
1.0,baseline,quote_2020_20547,missing
1.0,baseline,quote_2020_20547,sponges
1.0,baseline,quote_2020_20547,means
1.0,baseline,quote_2020_20547,emptying
1.0,baseline,quote_2020_20547,garbage
1.0,baseline,quote_2020_20547,cans
1.0,baseline,quote_2020_20547,recount
1.0,baseline,quote_2020_21726,serve
1.0,baseline,quote_2020_21726,market
1.0,baseline,quote_2020_21726,conditions
1.0,baseline,quote_2020_21726,particularly
1.0,baseline,quote_2020_21726,valuable
1.0,baseline,quote_2020_21726,current
1.0,baseline,quote_2020_21726,volatile
1.0,baseline,quote_2020_21726,environment
1.0,baseline,quote_2020_23706,lookout
1.0,baseline,quote_2020_23706,women
1.0,baseline,quote_2020_23706,pits
1.0,baseline,quote_2020_23706,.
1.0,baseline,quote_2020_23706,love
1.0,baseline,quote_2020_23706,","
1.0,baseline,quote_2020_24044,le
1.0,baseline,quote_2020_24044,audio
1.0,baseline,quote_2020_24044,significant
1.0,baseline,quote_2020_24044,advances
1.0,baseline,quote_2020_24044,users
2.0,baseline,quote_2020_24044,hearing
1.0,baseline,quote_2020_24044,aids
1.0,baseline,quote_2020_24044,implants
1.0,baseline,quote_2020_24044,","
1.0,baseline,quote_2020_24554,game
1.0,baseline,quote_2020_24554,early
1.0,baseline,quote_2020_24554,phases
1.0,baseline,quote_2020_24554,.
1.0,baseline,quote_2020_26522,like
1.0,baseline,quote_2020_26522,shutting
1.0,baseline,quote_2020_26522,entire
1.0,baseline,quote_2020_26522,industry
1.0,baseline,quote_2020_26522,.
1.0,baseline,quote_2020_26610,like
1.0,baseline,quote_2020_26610,putting
1.0,baseline,quote_2020_26610,band
1.0,baseline,quote_2020_26610,aid
1.0,baseline,quote_2020_26610,leg
1.0,baseline,quote_2020_26610,probably
1.0,baseline,quote_2020_26610,amputated
1.0,baseline,quote_2020_26610,.
1.0,baseline,quote_2020_26818,people
1.0,baseline,quote_2020_26818,necessarily
1.0,baseline,quote_2020_26818,hugely
1.0,baseline,quote_2020_26818,concerned
1.0,baseline,quote_2020_26818,private
1.0,baseline,quote_2020_26818,sector
1.0,baseline,quote_2020_26818,having
1.0,baseline,quote_2020_26818,access
2.0,baseline,quote_2020_26818,data
2.0,baseline,quote_2020_26818,","
1.0,baseline,quote_2020_26818,need
1.0,baseline,quote_2020_26818,confidence
1.0,baseline,quote_2020_26818,anonymity
2.0,baseline,quote_2020_26818,.
1.0,baseline,quote_2020_26818,public
1.0,baseline,quote_2020_26818,trust
1.0,baseline,quote_2020_26818,system
1.0,baseline,quote_2020_26818,unwilling
1.0,baseline,quote_2020_26818,share
1.0,baseline,quote_2020_26818,research
1.0,baseline,quote_2020_27411,especially
1.0,baseline,quote_2020_27411,midfield
1.0,baseline,quote_2020_27411,department
1.0,baseline,quote_2020_27411,tambadaus
1.0,baseline,quote_2020_27411,weak
1.0,baseline,quote_2020_27411,past
1.0,baseline,quote_2020_27411,addition
1.0,baseline,quote_2020_27411,players
1.0,baseline,quote_2020_27411,chosen
1.0,baseline,quote_2020_27411,hopefully
1.0,baseline,quote_2020_27411,strengthen
1.0,baseline,quote_2020_27411,team
1.0,baseline,quote_2020_27411,impact
1.0,baseline,quote_2020_27411,super
1.0,baseline,quote_2020_27411,league
1.0,baseline,quote_2020_27411,year
1.0,baseline,quote_2020_27411,","
2.0,baseline,quote_2020_29940,loving
2.0,baseline,quote_2020_29940,vancouver
1.0,baseline,quote_2020_29940,","
1.0,baseline,quote_2020_29940,hospitality
1.0,baseline,quote_2020_29940,shown
1.0,baseline,quote_2020_29940,north
1.0,baseline,quote_2020_29940,shore
1.0,baseline,quote_2020_29940,winter
1.0,baseline,quote_2020_29940,club
1.0,baseline,quote_2020_29940,billets
1.0,baseline,quote_2020_29940,....
1.0,baseline,quote_2020_29940,couple
1.0,baseline,quote_2020_29940,year
1.0,baseline,quote_2020_29940,time
1.0,baseline,quote_2020_29940,probably
1.0,baseline,quote_2020_29940,wo
2.0,baseline,quote_2020_29940,remember
1.0,baseline,quote_2020_29940,hockey
1.0,baseline,quote_2020_29940,think
1.0,baseline,quote_2020_29940,experiences
1.0,baseline,quote_2020_29940,like
1.0,baseline,quote_2020_29940,visiting
1.0,baseline,quote_2020_29940,billet
1.0,baseline,quote_2020_29940,families
1.0,baseline,quote_2020_29940,things
1.0,baseline,quote_2020_29940,lifetime
1.0,baseline,quote_2020_29940,.
1.0,baseline,quote_2020_30233,want
1.0,baseline,quote_2020_30233,reassure
1.0,baseline,quote_2020_30233,regional
1.0,baseline,quote_2020_30233,remote
1.0,baseline,quote_2020_30233,communities
1.0,baseline,quote_2020_30233,australia
1.0,baseline,quote_2020_30233,priority
1.0,baseline,quote_2020_30233,nbn
1.0,baseline,quote_2020_30233,co
1.0,baseline,quote_2020_30233,","
1.0,baseline,quote_2020_30475,lot
1.0,baseline,quote_2020_30475,female
1.0,baseline,quote_2020_30475,tendencies
1.0,baseline,quote_2020_30475,court
2.0,baseline,quote_2020_30475,","
1.0,baseline,quote_2020_30475,flopping
1.0,baseline,quote_2020_30475,throwing
1.0,baseline,quote_2020_30475,head
1.0,baseline,quote_2020_30475,entire
2.0,baseline,quote_2020_30475,game
3.0,baseline,quote_2020_30475,.
1.0,baseline,quote_2020_30475,man
1.0,baseline,quote_2020_30475,tired
1.0,baseline,quote_2020_30475,unprofessional
1.0,baseline,quote_2020_31040,hse
1.0,baseline,quote_2020_31040,saying
1.0,baseline,quote_2020_31040,contact
1.0,baseline,quote_2020_31040,gp
3.0,baseline,quote_2020_31040,symptoms
1.0,baseline,quote_2020_31040,coronavirus
2.0,baseline,quote_2020_31040,.
