quote,word,count,group
quote_2020_63775,presidential,1.0,baseline
quote_2020_63775,removal,1.0,baseline
quote_2020_63775,country,1.0,baseline
quote_2020_63775,history,1.0,baseline
quote_2020_63775,.,1.0,baseline
quote_2020_64471,good,2.0,baseline
quote_2020_64471,defenders,1.0,baseline
quote_2020_64471,stop,1.0,baseline
quote_2020_64471,attackers,2.0,baseline
quote_2020_64471,",",3.0,baseline
quote_2020_64471,skilled,1.0,baseline
quote_2020_64471,creative,1.0,baseline
quote_2020_64471,relentless,1.0,baseline
quote_2020_64471,end,1.0,baseline
quote_2020_64471,scoring,1.0,baseline
quote_2020_64471,.,2.0,baseline
quote_2020_64471,saw,1.0,baseline
quote_2020_64471,today,1.0,baseline
quote_2020_65092,epic,1.0,baseline
quote_2020_65092,performance,1.0,baseline
quote_2020_65092,-,2.0,baseline
quote_2020_65092,perfect,1.0,baseline
quote_2020_65092,reasonably,1.0,baseline
quote_2020_65092,comfortable,1.0,baseline
quote_2020_65092,results,1.0,baseline
quote_2020_65092,priority,1.0,baseline
quote_2020_65092,right,1.0,baseline
quote_2020_65092,",",1.0,baseline
quote_2020_65227,let,1.0,baseline
quote_2020_65227,assure,1.0,baseline
quote_2020_65227,indian,1.0,baseline
quote_2020_65227,banking,1.0,baseline
quote_2020_65227,sector,1.0,baseline
quote_2020_65227,continues,1.0,baseline
quote_2020_65227,sound,1.0,baseline
quote_2020_65227,safe,1.0,baseline
quote_2020_65227,",",1.0,baseline
quote_2020_65689,long,1.0,baseline
quote_2020_65689,guys,1.0,baseline
quote_2020_65689,waiting,1.0,baseline
quote_2020_65689,tickets,1.0,baseline
quote_2020_65689,hand,1.0,baseline
quote_2020_65689,",",1.0,baseline
quote_2020_66995,knocked,1.0,baseline
quote_2020_66995,",",4.0,baseline
quote_2020_66995,counted,1.0,baseline
quote_2020_66995,left,1.0,baseline
quote_2020_66995,campaign,1.0,baseline
quote_2020_67738,judge,1.0,baseline
quote_2020_67738,napolitano,1.0,baseline
quote_2020_67738,fox,1.0,baseline
quote_2020_67738,news,1.0,baseline
quote_2020_67738,destroyed,1.0,baseline
quote_2020_67738,donald,1.0,baseline
quote_2020_67738,trump,1.0,baseline
quote_2020_67738,impeachment,1.0,baseline
quote_2020_67738,defense,1.0,baseline
quote_2020_67738,.,1.0,baseline
quote_2020_69861,suppose,1.0,baseline
quote_2020_69861,",",2.0,baseline
quote_2020_69861,[,1.0,baseline
quote_2020_69861,co,1.0,baseline
quote_2020_69861,-,1.0,baseline
quote_2020_69861,editor,1.0,baseline
quote_2020_69861,],1.0,baseline
quote_2020_69861,richard,1.0,baseline
quote_2020_69861,kimber,1.0,baseline
quote_2020_69861,bit,1.0,baseline
quote_2020_69861,ahead,1.0,baseline
quote_2020_69861,curve,1.0,baseline
quote_2020_69861,young,1.0,baseline
quote_2020_69861,lecturers,1.0,baseline
quote_2020_69861,;,1.0,baseline
quote_2020_69861,early,1.0,baseline
quote_2020_69861,field,1.0,baseline
quote_2020_69861,.,1.0,baseline
quote_2020_70071,[,1.0,baseline
quote_2020_70071,film,1.0,baseline
quote_2020_70071,],1.0,baseline
quote_2020_70071,open,1.0,baseline
quote_2020_70071,relationship,1.0,baseline
quote_2020_70071,",",3.0,baseline
quote_2020_70071,start,1.0,baseline
quote_2020_70071,man,1.0,baseline
quote_2020_70071,couple,1.0,baseline
quote_2020_70071,women,2.0,baseline
quote_2020_70071,automatically,1.0,baseline
quote_2020_70071,going,1.0,baseline
quote_2020_70071,judge,1.0,baseline
quote_2020_70071,dog,1.0,baseline
quote_2020_71103,came,2.0,baseline
quote_2020_71103,attack,2.0,baseline
quote_2020_71103,.,4.0,baseline
quote_2020_71103,planned,1.0,baseline
quote_2020_71103,30,1.0,baseline
quote_2020_71103,nsui,1.0,baseline
quote_2020_71103,workers,1.0,baseline
quote_2020_71103,inside,1.0,baseline
quote_2020_71103,office,1.0,baseline
quote_2020_71103,pelted,1.0,baseline
quote_2020_71103,stones,1.0,baseline
quote_2020_71103,reacted,1.0,baseline
quote_2020_71103,self,1.0,baseline
quote_2020_71103,-,1.0,baseline
quote_2020_71103,defence,1.0,baseline
quote_2020_71103,members,1.0,baseline
quote_2020_71103,injured,1.0,baseline
quote_2020_71103,",",1.0,baseline
quote_2020_71336,better,1.0,baseline
quote_2020_71336,allowing,1.0,baseline
quote_2020_71336,roads,1.0,baseline
quote_2020_71336,holes,1.0,baseline
quote_2020_71336,.,1.0,baseline
quote_2020_71373,responsibility,1.0,baseline
quote_2020_71373,energize,1.0,baseline
quote_2020_71373,unify,1.0,baseline
quote_2020_71373,",",1.0,baseline
quote_2020_71770,realistic,1.0,baseline
quote_2020_71770,likelihood,1.0,baseline
quote_2020_71770,vindictiveness,1.0,baseline
quote_2020_71770,county,1.0,baseline
quote_2020_71770,attorney,1.0,baseline
quote_2020_71770,office,1.0,baseline
quote_2020_71770,decision,1.0,baseline
quote_2020_71770,charge,1.0,baseline
quote_2020_71770,defendant,1.0,baseline
quote_2020_71770,perjury,1.0,baseline
quote_2020_71770,.,1.0,baseline
quote_2020_71953,buddy,1.0,baseline
quote_2020_71953,shown,1.0,baseline
quote_2020_71953,",",3.0,baseline
quote_2020_71953,talked,1.0,baseline
quote_2020_71953,second,1.0,baseline
quote_2020_71953,periods,1.0,baseline
quote_2020_71953,[,1.0,baseline
quote_2020_71953,tuesday,1.0,baseline
quote_2020_71953,],1.0,baseline
quote_2020_71953,thinking,1.0,baseline
quote_2020_71953,`,1.0,baseline
quote_2020_71953,maybe,1.0,baseline
quote_2020_71953,elias,1.0,baseline
quote_2020_71953,spark,1.0,baseline
quote_2020_71953,guys,1.0,baseline
quote_2020_71953,bit,1.0,baseline
quote_2020_71953,drive,1.0,baseline
quote_2020_71953,little,1.0,baseline
quote_2020_71953,energy,1.0,baseline
quote_2020_71953,.,1.0,baseline
quote_2020_72206,ball,1.0,baseline
quote_2020_72206,linking,1.0,baseline
quote_2020_72206,players,1.0,baseline
quote_2020_72206,pitch,1.0,baseline
quote_2020_72206,.,2.0,baseline
quote_2020_72206,exactly,1.0,baseline
quote_2020_72206,type,1.0,baseline
quote_2020_72206,player,1.0,baseline
quote_2020_72206,wanted,1.0,baseline
quote_2020_73369,testing,2.0,baseline
quote_2020_73369,-,1.0,baseline
quote_2020_73369,car,1.0,baseline
quote_2020_73369,far,1.0,baseline
quote_2020_73369,edge,1.0,baseline
quote_2020_73369,parking,1.0,baseline
quote_2020_73369,lot,1.0,baseline
quote_2020_73369,administered,1.0,baseline
quote_2020_73369,federal,1.0,baseline
quote_2020_73369,health,1.0,baseline
quote_2020_73369,officials,1.0,baseline
quote_2020_73369,.,1.0,baseline
quote_2020_74914,feel,2.0,baseline
quote_2020_74914,like,2.0,baseline
quote_2020_74914,perform,1.0,baseline
quote_2020_74914,way,1.0,baseline
quote_2020_74914,sophomore,1.0,baseline
quote_2020_74914,year,2.0,baseline
quote_2020_74914,junior,1.0,baseline
quote_2020_74914,",",3.0,baseline
quote_2020_74914,100,1.0,baseline
quote_2020_74914,percent,1.0,baseline
quote_2020_74914,healthy,1.0,baseline
quote_2020_74914,able,1.0,baseline
quote_2020_77346,focused,1.0,baseline
quote_2020_77346,matters,1.0,baseline
quote_2020_77346,right,1.0,baseline
quote_2020_77346,--,1.0,baseline
quote_2020_77346,",",1.0,baseline
quote_2020_77346,responding,1.0,baseline
quote_2020_77346,crisis,1.0,baseline
quote_2020_77346,.,1.0,baseline
quote_2020_78101,like,2.0,after
quote_2020_78101,",",3.0,after
quote_2020_78101,`,3.0,after
quote_2020_78101,people,1.0,after
quote_2020_78101,actually,1.0,after
quote_2020_78101,?,2.0,after
quote_2020_78101,',3.0,after
quote_2020_78101,percentage,1.0,after
quote_2020_78101,.,5.0,after
quote_2020_78101,wait,1.0,after
quote_2020_78101,minute,1.0,after
quote_2020_78101,whoa,1.0,after
quote_2020_78101,want,1.0,after
quote_2020_78101,talk,1.0,after
quote_2020_78101,percentages,1.0,after
quote_2020_78101,exist,1.0,after
quote_2020_79205,homes,1.0,baseline
quote_2020_79205,.,2.0,baseline
quote_2020_79205,maintain,1.0,baseline
quote_2020_79205,safe,1.0,baseline
quote_2020_79205,distance,1.0,baseline
quote_2020_79296,continue,1.0,baseline
quote_2020_79296,work,1.0,baseline
quote_2020_79296,government,1.0,baseline
quote_2020_79296,limit,1.0,baseline
quote_2020_79296,impacts,1.0,baseline
quote_2020_79296,uk,1.0,baseline
quote_2020_79296,plc,1.0,baseline
quote_2020_79296,.,1.0,baseline
quote_2020_80412,went,3.0,baseline
quote_2020_80412,time,1.0,baseline
quote_2020_80412,",",1.0,baseline
quote_2020_80412,seconds,1.0,baseline
quote_2020_80412,sit,1.0,baseline
quote_2020_80488,contemplating,1.0,baseline
quote_2020_80488,yelling,1.0,baseline
quote_2020_80488,`,1.0,baseline
quote_2020_80488,bombs,1.0,baseline
quote_2020_80488,away,1.0,baseline
quote_2020_80488,',1.0,baseline
quote_2020_80488,game,1.0,baseline
quote_2020_80488,/,1.0,baseline
quote_2020_80488,like,1.0,baseline
quote_2020_80488,outside,1.0,baseline
quote_2020_80488,ariana,1.0,baseline
quote_2020_80488,grande,1.0,baseline
quote_2020_80488,concert,1.0,baseline
quote_2020_80488,waiting,1.0,baseline
quote_2020_80488,.,1.0,baseline
quote_2020_80758,joe,1.0,baseline
quote_2020_80758,good,1.0,baseline
quote_2020_80758,politician,1.0,baseline
quote_2020_80758,",",5.0,baseline
quote_2020_80758,understands,1.0,baseline
quote_2020_80758,order,1.0,baseline
quote_2020_80758,defeat,1.0,baseline
quote_2020_80758,trump,1.0,baseline
quote_2020_80758,going,2.0,baseline
quote_2020_80758,bring,1.0,baseline
quote_2020_80758,new,1.0,baseline
quote_2020_80758,people,3.0,baseline
quote_2020_80758,political,1.0,baseline
quote_2020_80758,world,1.0,baseline
quote_2020_80758,listen,1.0,baseline
quote_2020_80758,needs,1.0,baseline
quote_2020_80758,young,1.0,baseline
quote_2020_80758,working,2.0,baseline
quote_2020_80758,maybe,1.0,baseline
quote_2020_80758,start,1.0,baseline
quote_2020_80758,different,1.0,baseline
quote_2020_80758,direction,1.0,baseline
quote_2020_80758,degree,1.0,baseline
quote_2020_80758,past,1.0,baseline
quote_2020_80758,.,1.0,baseline
quote_2020_81550,willing,1.0,baseline
quote_2020_81550,toe,1.0,baseline
quote_2020_81550,-,2.0,baseline
quote_2020_81550,line,1.0,baseline
quote_2020_81550,maintain,1.0,baseline
quote_2020_81550,social,1.0,baseline
quote_2020_81550,isolation,1.0,baseline
quote_2020_81550,.,1.0,baseline
quote_2020_82554,frontline,1.0,baseline
quote_2020_82554,prosecutors,1.0,baseline
quote_2020_82554,",",1.0,baseline
quote_2020_82554,previously,1.0,baseline
quote_2020_82554,mueller,1.0,baseline
quote_2020_82554,team,1.0,baseline
quote_2020_84082,events,1.0,baseline
quote_2020_84082,caused,1.0,baseline
quote_2020_84082,great,1.0,baseline
quote_2020_84082,stress,1.0,baseline
quote_2020_84082,agriculture,1.0,baseline
quote_2020_84082,community,1.0,baseline
quote_2020_84082,rural,1.0,baseline
quote_2020_84082,regional,1.0,baseline
quote_2020_84082,victorians,1.0,baseline
quote_2020_84082,general,1.0,baseline
quote_2020_84082,.,1.0,baseline
quote_2020_84371,corporations,1.0,baseline
quote_2020_84371,line,1.0,baseline
quote_2020_84371,rent,1.0,baseline
quote_2020_84371,space,1.0,baseline
quote_2020_84371,",",1.0,baseline
quote_2020_85748,disappointing,1.0,baseline
quote_2020_85748,celgene,1.0,baseline
quote_2020_85748,elected,1.0,baseline
quote_2020_85748,deal,1.0,baseline
quote_2020_85748,provided,1.0,baseline
quote_2020_85748,restitution,1.0,baseline
quote_2020_85748,"8,000",1.0,baseline
quote_2020_85748,individual,1.0,baseline
quote_2020_85748,patients,1.0,baseline
quote_2020_85748,filed,1.0,baseline
quote_2020_85748,claims,1.0,baseline
quote_2020_85748,share,1.0,baseline
quote_2020_85748,settlement,1.0,baseline
quote_2020_85748,",",1.0,baseline
quote_2020_86367,americans,1.0,baseline
quote_2020_86367,drop,1.0,baseline
quote_2020_86367,vancouver,1.0,baseline
quote_2020_86367,",",1.0,baseline
quote_2020_86883,filmed,2.0,baseline
quote_2020_86883,entire,1.0,baseline
quote_2020_86883,season,1.0,baseline
quote_2020_86883,episode,1.0,baseline
quote_2020_86883,.,2.0,baseline
quote_2020_86883,shut,1.0,baseline
quote_2020_86883,production,1.0,baseline
quote_2020_86883,",",1.0,baseline
quote_2020_86883,quarantine,1.0,baseline
quote_2020_86883,separately,1.0,baseline
quote_2020_87413,bernd,1.0,baseline
quote_2020_87413,keeper,1.0,baseline
quote_2020_87413,",",2.0,baseline
quote_2020_87413,best,1.0,baseline
quote_2020_87413,premier,1.0,baseline
quote_2020_87413,league,1.0,baseline
quote_2020_88002,saw,1.0,baseline
quote_2020_88002,president,1.0,baseline
quote_2020_88002,hold,1.0,baseline
quote_2020_88002,father,1.0,baseline
quote_2020_88002,hand,1.0,baseline
quote_2020_88002,walked,1.0,baseline
quote_2020_88002,principal,2.0,baseline
quote_2020_88002,office,2.0,baseline
quote_2020_88002,.,3.0,baseline
quote_2020_88002,private,1.0,baseline
quote_2020_88002,meeting,1.0,baseline
quote_2020_88002,hours,1.0,baseline
quote_2020_88002,allowed,1.0,baseline
quote_2020_88002,enquired,1.0,baseline
quote_2020_88002,moi,1.0,baseline
quote_2020_88002,wanted,2.0,baseline
quote_2020_88002,",",2.0,baseline
quote_2020_88002,told,1.0,baseline
quote_2020_88002,talked,1.0,baseline
quote_2020_88002,regional,1.0,baseline
quote_2020_88002,politics,1.0,baseline
quote_2020_88002,locals,1.0,baseline
quote_2020_88002,government,1.0,baseline
quote_2020_88002,development,1.0,baseline
quote_2020_88002,agenda,1.0,baseline
quote_2020_88002,western,1.0,baseline
quote_2020_88308,cool,1.0,baseline
quote_2020_88308,immediately,1.0,baseline
quote_2020_88308,good,1.0,baseline
quote_2020_88308,want,1.0,baseline
quote_2020_88308,bad,1.0,baseline
quote_2020_88308,.,2.0,baseline
quote_2020_88308,okay,1.0,baseline
quote_2020_88308,",",1.0,baseline
quote_2020_88308,problems,1.0,baseline
quote_2020_88308,giro,1.0,baseline
quote_2020_88308,managed,1.0,baseline
quote_2020_88308,incredible,1.0,baseline
quote_2020_88308,season,1.0,baseline
quote_2020_89293,.,2.0,baseline
quote_2020_89455,want,1.0,baseline
quote_2020_89455,unnecessary,1.0,baseline
quote_2020_89455,gatherings,1.0,baseline
quote_2020_89455,people,1.0,baseline
quote_2020_89455,",",4.0,baseline
quote_2020_89455,including,1.0,baseline
quote_2020_89455,waiting,1.0,baseline
quote_2020_89455,rooms,1.0,baseline
quote_2020_89455,lead,1.0,baseline
quote_2020_89455,inconvenience,1.0,baseline
quote_2020_89455,appointments,1.0,baseline
quote_2020_89455,delays,1.0,baseline
quote_2020_92636,continued,1.0,baseline
quote_2020_92636,possibility,1.0,baseline
quote_2020_92636,retaliatory,1.0,baseline
quote_2020_92636,actions,1.0,baseline
quote_2020_92636,taken,1.0,baseline
quote_2020_92636,united,1.0,baseline
quote_2020_92636,states,1.0,baseline
quote_2020_92636,interests,1.0,baseline
quote_2020_92636,abroad,1.0,baseline
quote_2020_92636,.,1.0,baseline
quote_2020_92740,following,1.0,baseline
quote_2020_92740,afriforum,2.0,baseline
quote_2020_92740,recent,1.0,baseline
quote_2020_92740,donation,2.0,baseline
quote_2020_92740,hand,3.0,baseline
quote_2020_92740,sanitiser,2.0,baseline
quote_2020_92740,police,4.0,baseline
quote_2020_92740,",",3.0,baseline
quote_2020_92740,organisation,1.0,baseline
quote_2020_92740,inundated,1.0,baseline
quote_2020_92740,requests,2.0,baseline
quote_2020_92740,sanitisers,1.0,baseline
quote_2020_92740,masks,1.0,baseline
quote_2020_92740,.,3.0,baseline
quote_2020_92740,received,1.0,baseline
quote_2020_92740,members,1.0,baseline
quote_2020_92740,medical,1.0,baseline
quote_2020_92740,services,2.0,baseline
quote_2020_92740,emergency,1.0,baseline
quote_2020_92740,country,1.0,baseline
quote_2020_92740,despite,1.0,baseline
quote_2020_92740,saps,1.0,baseline
quote_2020_92740,commanders,1.0,baseline
quote_2020_92740,refusing,1.0,baseline
quote_2020_92740,donated,1.0,baseline
quote_2020_92740,stations,1.0,baseline
quote_2020_92740,gauteng,1.0,baseline
quote_2020_92740,donations,1.0,baseline
quote_2020_92740,reason,1.0,baseline
quote_2020_92740,--,1.0,baseline
quote_2020_92740,thousands,1.0,baseline
quote_2020_92740,officers,1.0,baseline
quote_2020_92740,indicated,1.0,baseline
quote_2020_92740,sufficiently,1.0,baseline
quote_2020_92740,equipped,1.0,baseline
quote_2020_92740,virus,1.0,baseline
quote_2020_95122,start,1.0,baseline
quote_2020_95122,week,1.0,baseline
quote_2020_95122,",",4.0,baseline
quote_2020_95122,thrown,1.0,baseline
quote_2020_95122,sure,1.0,baseline
quote_2020_95122,going,1.0,baseline
quote_2020_95122,happy,1.0,baseline
quote_2020_95999,painful,1.0,baseline
quote_2020_95999,acknowledge,1.0,baseline
quote_2020_95999,mediterranean,1.0,baseline
quote_2020_95999,sea,1.0,baseline
quote_2020_95999,continues,1.0,baseline
quote_2020_95999,vast,1.0,baseline
quote_2020_95999,cemetery,1.0,baseline
quote_2020_95999,",",1.0,baseline
quote_2020_96706,hinganghat,1.0,baseline
quote_2020_96706,incident,1.0,baseline
quote_2020_96706,shame,1.0,baseline
quote_2020_96706,entire,1.0,baseline
quote_2020_96706,state,1.0,baseline
quote_2020_96706,government,2.0,baseline
quote_2020_96706,responsibility,1.0,baseline
quote_2020_96706,prevent,1.0,baseline
quote_2020_96706,incidents,2.0,baseline
quote_2020_96706,.,3.0,baseline
quote_2020_96706,considering,1.0,baseline
quote_2020_96706,bringing,1.0,baseline
quote_2020_96706,stringent,1.0,baseline
quote_2020_96706,laws,1.0,baseline
quote_2020_96706,ensure,1.0,baseline
quote_2020_96706,repeated,1.0,baseline
quote_2020_96706,attempts,1.0,baseline
quote_2020_96706,save,2.0,baseline
quote_2020_96706,young,1.0,baseline
quote_2020_96706,victim,1.0,baseline
quote_2020_96706,giving,1.0,baseline
quote_2020_96706,best,1.0,baseline
quote_2020_96706,medical,1.0,baseline
quote_2020_96706,treatment,1.0,baseline
quote_2020_96706,",",2.0,baseline
quote_2020_96706,unfortunately,1.0,baseline
quote_2020_96706,congress,1.0,baseline
quote_2020_96706,party,1.0,baseline
quote_2020_96706,family,1.0,baseline
quote_2020_96706,difficult,1.0,baseline
quote_2020_96706,time,1.0,baseline
quote_2020_97663,people,5.0,baseline
quote_2020_97663,60,2.0,baseline
quote_2020_97663,person,4.0,baseline
quote_2020_97663,36,1.0,baseline
quote_2020_97663,-,2.0,baseline
quote_2020_97663,year,1.0,baseline
quote_2020_97663,old,1.0,baseline
quote_2020_97663,.,6.0,baseline
quote_2020_97663,",",5.0,baseline
quote_2020_97663,markaz,1.0,baseline
quote_2020_97663,diseases,2.0,baseline
quote_2020_97663,liver,1.0,baseline
quote_2020_97663,disease,3.0,baseline
quote_2020_97663,sugar,1.0,baseline
quote_2020_97663,persons,1.0,baseline
quote_2020_97663,respiratory,1.0,baseline
quote_2020_97663,heart,1.0,baseline
quote_2020_97663,want,2.0,baseline
quote_2020_97663,request,2.0,baseline
quote_2020_97663,senior,2.0,baseline
quote_2020_97663,citizens,2.0,baseline
quote_2020_97663,55,1.0,baseline
quote_2020_97663,years,1.0,baseline
quote_2020_97663,cautious,2.0,baseline
quote_2020_97663,situation,1.0,baseline
quote_2020_97663,outside,1.0,baseline
quote_2020_97663,precious,1.0,baseline
quote_2020_97663,suffer,1.0,baseline
quote_2020_97663,coronavirus,1.0,baseline
quote_2020_97663,lethal,1.0,baseline
quote_2020_98365,think,3.0,baseline
quote_2020_98365,catwoman,2.0,baseline
quote_2020_98365,",",4.0,baseline
quote_2020_98365,selina,1.0,baseline
quote_2020_98365,kyle,1.0,baseline
quote_2020_98365,represents,2.0,baseline
quote_2020_98365,strong,1.0,baseline
quote_2020_98365,femininity,2.0,baseline
quote_2020_98365,excited,1.0,baseline
quote_2020_98365,dive,1.0,baseline
quote_2020_98365,.,2.0,baseline
quote_2020_98365,power,3.0,baseline
quote_2020_98365,different,1.0,baseline
quote_2020_98365,kind,1.0,baseline
quote_2020_98365,masculine,1.0,baseline
quote_2020_98365,interesting,1.0,baseline
quote_2020_98365,batman,1.0,baseline
quote_2020_100080,getting,1.0,baseline
quote_2020_100080,blessing,1.0,baseline
quote_2020_100080,",",2.0,baseline
quote_2020_100080,speak,1.0,baseline
quote_2020_100858,ready,1.0,baseline
quote_2020_100858,brings,1.0,baseline
quote_2020_100858,table,1.0,baseline
quote_2020_100858,...,1.0,baseline
quote_2020_100858,-,1.0,baseline
quote_2020_100858,game,1.0,baseline
